,a
0,0.58040506
1,0.47345865
2,0.14472598
3,0.1388159
4,0.096259244
5,0.08825884
6,0.07042217
7,0.050675686
8,0.04809683
9,0.044955276
10,0.03484422
11,0.033214107
12,0.03272241
13,0.03157874
14,0.030137103
15,0.021811398
16,0.021267308
17,0.016982108
18,0.015650038
19,0.012755116
20,0.012477603
21,0.012461937
22,0.012089989
23,0.011657136
24,0.0111727305
25,0.010263565
26,0.010178024
27,0.009697887
28,0.00807094
29,0.007885266
30,0.00786677
31,0.007253309
32,0.0070801866
33,0.007003312
34,0.0069351606
35,0.0062436215
36,0.0062429355
37,0.0061218785
38,0.005919927
39,0.0057982034
40,0.005768973
41,0.005538207
42,0.005033778
43,0.0047408384
44,0.0045835017
45,0.004257893
46,0.0042112977
47,0.004195042
48,0.0041528377
49,0.0041374234
50,0.00412341
51,0.00396234
52,0.003905525
53,0.003533703
54,0.0034302846
55,0.0034009423
56,0.0032981297
57,0.0032626926
58,0.0030232542
59,0.0027827092
60,0.0027725217
61,0.0027312292
62,0.00252922
63,0.0024548527
64,0.0024012208
65,0.0023813515
66,0.0023037547
67,0.002282235
68,0.0022732187
69,0.0022548516
70,0.0021982908
71,0.0021425595
72,0.0021418699
73,0.0020121546
74,0.0019960324
75,0.0019500758
76,0.0019280765
77,0.0018734577
78,0.0018645003
79,0.001847781
80,0.0018474887
81,0.0018316467
82,0.0018260618
83,0.0018176046
84,0.0018167669
85,0.0017985943
86,0.0017515838
87,0.0017446493
88,0.0017259783
89,0.0016931043
90,0.0016925557
91,0.0016779951
92,0.001648591
93,0.0015919865
94,0.0015879846
95,0.0015563044
96,0.0015065927
97,0.0014759428
98,0.001452917
99,0.0013678486
